"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"hpa[rownames(res), ]"
"ENSG00000003509"	136.452220154613	-0.0442611492473674	0.120874867211497	-0.366173301931517	0.714235762772328	0.999742950080762	"NDUFAF7"
"ENSG00000003756"	76.4953429207984	0.120868754773757	0.533454637469433	0.226577381250496	0.820752382046801	0.999742950080762	"RBM5"
"ENSG00000003987"	19.8327313504542	0.348657905175103	0.179038333820941	1.94739248145484	0.051487698760533	0.870574128344951	"MTMR7"
"ENSG00000003989"	5798.54786908994	-0.0628424795423197	0.165886189952932	-0.378828879969757	0.704814939903816	0.999742950080762	"SLC7A2"
"ENSG00000004059"	615.887278264927	-0.0358627032424829	0.12831278979405	-0.279494376983344	0.779865452674268	0.999742950080762	"ARF5"
"ENSG00000004139"	191.517043088176	-0.122927815903074	0.0989640597267879	-1.24214605021705	0.214182680587879	0.999742950080762	"SARM1"
"ENSG00000004142"	932.546193588683	-0.481865295968591	0.324256462360832	-1.48606227447326	0.137262649756017	0.956295719438994	"POLDIP2"
"ENSG00000004399"	363.350489304588	-0.065955058344163	0.221911688431145	-0.297213088731141	0.766303829775102	0.999742950080762	"PLXND1"
"ENSG00000004455"	1160.71042630367	0.0569956697192391	0.081098973769237	0.702791503643652	0.482185692878124	0.999742950080762	"AK2"
"ENSG00000004468"	37.2360738286957	-0.370547856834381	0.400552428308857	-0.925092024529333	0.35491804128806	0.999742950080762	"CD38"
"ENSG00000004478"	968.614907631504	-0.0188240785765553	0.13166166013686	-0.14297312184115	0.886311408747722	0.999742950080762	"FKBP4"
"ENSG00000004487"	246.517248213202	-0.0901909985808439	0.113268995038294	-0.796254955297803	0.425883861384372	0.999742950080762	"KDM1A"
"ENSG00000004534"	393.897683961441	0.322619652171774	0.118462231855843	2.72339670726761	0.00646144174812737	0.720904844975316	"RBM6"
"ENSG00000004660"	15.0411940798342	-0.0916268792926886	0.195589601925396	-0.468464981730664	0.63945210764027	0.999742950080762	"CAMKK1"
"ENSG00000004700"	297.237557197833	-0.0262734821217069	0.139923393483164	-0.187770475455687	0.851056581233953	0.999742950080762	"RECQL"
"ENSG00000004766"	92.750868830888	0.04556676417015	0.221342693935986	0.20586522807628	0.836896187615643	0.999742950080762	"VPS50"
"ENSG00000004776"	100.406554709838	-0.331729788522301	0.250493151753703	-1.32430681717189	0.185401167371077	0.98788636611753	"HSPB6"
"ENSG00000004777"	26.9479743504984	0.391118811638106	0.28248676738989	1.38455622276381	0.166188205311327	0.977499802404138	"ARHGAP33"
"ENSG00000004779"	795.065951059334	0.10598607277262	0.114195265116626	0.928112673186384	0.353349126390171	0.999742950080762	"NDUFAB1"
"ENSG00000004799"	2110.85332775595	0.142634589187628	0.29809676123513	0.478484196194007	0.632305619943091	0.999742950080762	"PDK4"
"ENSG00000004809"	0.243202846937861	-0.325595206479115	2.0957255986522	-0.155361563884371	0.87653628376745	0.999742950080762	"SLC22A16"
"ENSG00000004838"	1.60329086437562	0.411233644458864	0.585221955003255	0.702696884392482	0.482244669722705	0.999742950080762	"ZMYND10"
"ENSG00000004846"	0.525204713138632	-0.185006819189573	1.01929010480464	-0.181505557954014	0.855970770992476	0.999742950080762	"ABCB5"
"ENSG00000004848"	2.56294866962002	1.66721065689402	0.725860848202478	2.29687365150317	0.0216259784671144	0.80725239917586	"ARX"
"ENSG00000004864"	2310.5679020437	-0.036420441956115	0.0998898185533054	-0.364606147889632	0.715405424979592	0.999742950080762	"SLC25A13"
"ENSG00000004866"	460.238962206718	0.00276204065480303	0.108127174554893	0.0255443709333292	0.979620757134198	0.999742950080762	"ST7"
"ENSG00000004897"	492.443908326732	0.0838869391696409	0.0967087274573915	0.867418498569328	0.385712749822283	0.999742950080762	"CDC27"
"ENSG00000004939"	2.61632189789879	-0.427967688273847	0.769776488508418	-0.555963574703499	0.578235755929354	0.999742950080762	"SLC4A1"
"ENSG00000004948"	1.28387907781503	-0.321147651889221	0.703495745483566	-0.456502621303661	0.64802858629527	0.999742950080762	"CALCR"
"ENSG00000004961"	185.441285306443	0.119080284033917	0.108727828049315	1.09521440987404	0.273422714145135	0.999742950080762	"HCCS"
"ENSG00000004975"	106.720417751029	-0.19765122291147	0.122535285650695	-1.6130147480531	0.106741303714199	0.940790179361609	"DVL2"
"ENSG00000005001"	3.86032436336524	-0.0532283439544716	0.550331143593203	-0.0967205737384495	0.922948300950372	0.999742950080762	"PRSS22"
"ENSG00000005007"	798.459740681736	-0.143803870425482	0.0942598675961608	-1.5256107831764	0.127106825043913	0.950258885692809	"UPF1"
"ENSG00000005020"	333.470647320548	0.225043210359018	0.145648884865029	1.54510767842515	0.122320220023624	0.944564760241972	"SKAP2"
"ENSG00000005022"	2338.28688697762	-0.0370649061688252	0.104307269214765	-0.355343462136945	0.722332299125735	0.999742950080762	"SLC25A5"
"ENSG00000005059"	32.4873883490942	0.258012286862841	0.229569550055412	1.12389594700414	0.261057170936225	0.999742950080762	"MCUB"
"ENSG00000005073"	0	NA	NA	NA	NA	NA	"HOXA11"
"ENSG00000005075"	345.508736322025	0.154191771048933	0.122579796199334	1.25788894931913	0.208431920734622	0.999742950080762	"POLR2J"
"ENSG00000005100"	290.499816205406	-0.083224651399327	0.125200170348037	-0.664732732934588	0.506221453723961	0.999742950080762	"DHX33"
"ENSG00000005102"	1.43985354111747	-0.232626108296873	0.852146714318263	-0.272988329812408	0.784862186449308	0.999742950080762	"MEOX1"
"ENSG00000005108"	81.1127839657298	0.48769339580614	0.179239041052835	2.72091053902916	0.00651023773476091	0.720904844975316	"THSD7A"
"ENSG00000005156"	122.756038149003	-0.151266201677068	0.102839872825214	-1.47089059448914	0.141320706677359	0.956295719438994	"LIG3"
"ENSG00000005175"	160.719853026033	-0.141380292982254	0.1346161728533	-1.05024745530632	0.293604356421055	0.999742950080762	"RPAP3"
"ENSG00000005187"	1190.94284731567	0.196939905004086	0.225378038174672	0.873820300323381	0.382216123346769	0.999742950080762	"ACSM3"
"ENSG00000005189"	4.84173591941445	-0.0338619379056176	1.0918096304471	-0.031014507439132	0.975257969975412	0.999742950080762	"AC004381.6"
"ENSG00000005194"	7.33014017187531	-1.32131612899347	1.17511482139358	-1.12441448694052	0.260837229079897	0.999742950080762	"CIAPIN1"
"ENSG00000005206"	273.12028235281	-0.227091021508952	0.208063797169111	-1.09144899112062	0.275075365263469	0.999742950080762	"SPPL2B"
"ENSG00000005238"	112.728463408892	0.0528371065429273	0.101160072752729	0.522311867767036	0.60145320747702	0.999742950080762	"FAM214B"
"ENSG00000005243"	185.025834954196	0.122136205987648	0.120745064057791	1.01152131510064	0.311766984593091	0.999742950080762	"COPZ2"
"ENSG00000005249"	10.3119849857996	-0.0570756940290025	1.54740466979037	-0.0368847885386921	0.970576868482112	0.999742950080762	"PRKAR2B"
"ENSG00000005302"	172.010781262822	0.0312422541804814	0.128196985420617	0.243705061222579	0.80745925325298	0.999742950080762	"MSL3"
"ENSG00000005339"	568.030931565267	0.156057259420474	0.0960119379157424	1.62539432916588	0.104078563454163	0.940790179361609	"CREBBP"
"ENSG00000005379"	76.8361492238775	0.164163348622897	0.20404057487615	0.804562272589862	0.421072320575547	0.999742950080762	"TSPOAP1"
"ENSG00000005381"	6.75046499116317	-1.12245428095269	0.559772617361374	-2.00519683553593	0.044942008257257	0.865819170971166	"MPO"
"ENSG00000005421"	6588.7242879039	0.0652769820755855	0.153684181594729	0.424747566068468	0.671020704841336	0.999742950080762	"PON1"
"ENSG00000005436"	77.8336880694501	-0.0936105832694851	0.23740973005517	-0.39429969128785	0.693359791178795	0.999742950080762	"GCFC2"
"ENSG00000005448"	4.849519223185	0.276798942751263	0.651238206117638	0.425034864587264	0.670811259211447	0.999742950080762	"WDR54"
"ENSG00000005469"	677.1286010924	0.135918013596412	0.119236970362585	1.13989824785972	0.254328695111222	0.999742950080762	"CROT"
"ENSG00000005471"	1750.51576658248	0.0604492566213017	0.156395289104099	0.386515840519121	0.699114673356572	0.999742950080762	"ABCB4"
"ENSG00000005483"	568.836656985652	0.159755982026579	0.0854222122954099	1.87019251473031	0.061457088800158	0.882111317575961	"KMT2E"
"ENSG00000005486"	486.502875058746	-0.0104882782858973	0.147276064254549	-0.0712150907819583	0.943226571204116	0.999742950080762	"RHBDD2"
"ENSG00000005513"	1.30776187729906	-0.22035363034892	0.662632031775905	-0.332542979786769	0.739479291231729	0.999742950080762	"SOX8"
"ENSG00000005700"	1445.93737678579	-0.0623229175847944	0.172467345576822	-0.361360681793724	0.717829836351091	0.999742950080762	"IBTK"
"ENSG00000005801"	103.228517625293	0.0957069312518745	0.17583040184146	0.544313897082316	0.586225485372482	0.999742950080762	"ZNF195"
"ENSG00000005810"	560.303739518371	0.00628504022652471	0.126369697080098	0.0497353429797417	0.960333291674305	0.999742950080762	"MYCBP2"
"ENSG00000005812"	721.211775039026	-0.00430527861030603	0.131710563432806	-0.0326874207967567	0.973923855281902	0.999742950080762	"FBXL3"
"ENSG00000005844"	204.618734259641	-0.0597730155746558	0.155179376888367	-0.38518659356169	0.700099175295267	0.999742950080762	"ITGAL"
"ENSG00000005882"	564.191200586395	-0.140836994698504	0.164758319145292	-0.854809611005481	0.392656556625871	0.999742950080762	"PDK2"
"ENSG00000005884"	38.7304035524457	0.0518259347199766	0.449964958922492	0.115177712602514	0.908304263863275	0.999742950080762	"ITGA3"
"ENSG00000005889"	231.330416913417	-0.0910707521133551	0.388001844953168	-0.234717317193034	0.814428146000546	0.999742950080762	"ZFX"
"ENSG00000005893"	3629.5996641405	0.169743265276058	0.124556045196424	1.36278624621049	0.172949887001395	0.977610798718692	"LAMP2"
"ENSG00000005961"	4.34772582024514	-0.0094630110480774	0.386874397718759	-0.0244601635669792	0.980485559068302	0.999742950080762	"ITGA2B"
"ENSG00000005981"	23.0812005086431	-0.120331400419806	0.213784858732122	-0.562862127530668	0.573528770954196	0.999742950080762	"ASB4"
"ENSG00000006007"	536.212088289793	-0.128265296422324	0.0601448708803463	-2.13260573254032	0.0329570826749017	0.840962299973257	"GDE1"
"ENSG00000006015"	247.384385158503	-0.181897072885511	0.244730880253583	-0.743253457418346	0.457328244082832	0.999742950080762	"C19orf60"
"ENSG00000006016"	1.26391342909836	-0.717984140967076	0.917361268026431	-0.782662366497894	0.43382540734261	0.999742950080762	"CRLF1"
"ENSG00000006025"	16.7533086048223	0.083409545808264	0.213799110732853	0.390130461826317	0.696440078684669	0.999742950080762	"OSBPL7"
"ENSG00000006042"	169.130571523964	0.114318567372646	0.173304954410235	0.659638195351528	0.509486037092533	0.999742950080762	"TMEM98"
"ENSG00000006047"	7.29721588698282	0.346579395612766	0.384972801314497	0.900269822775438	0.367976676407531	0.999742950080762	"YBX2"
"ENSG00000006059"	0	NA	NA	NA	NA	NA	"KRT33A"
"ENSG00000006062"	126.663931835945	-0.225717130523337	0.162477263797457	-1.38922286877451	0.164764989746399	0.976348427510202	"MAP3K14"
"ENSG00000006071"	0	NA	NA	NA	NA	NA	"ABCC8"
"ENSG00000006116"	0.0144744669338459	0.188266707915828	3.06548084606981	0.0614150658149442	0.951028654223387	0.999742950080762	"CACNG3"
"ENSG00000006118"	4.3575836388178	0.720643306820296	0.804930597018809	0.895286263796301	0.370634081265697	0.999742950080762	"TMEM132A"
"ENSG00000006125"	756.612676571894	0.0076829412645005	0.0620656143932795	0.123787403695345	0.901483605495492	0.999742950080762	"AP2B1"
"ENSG00000006128"	0.137615146416179	1.21914127871641	3.06110756078326	0.398268030282628	0.690432623587734	0.999742950080762	"TAC1"
"ENSG00000006194"	138.424210061079	-0.00288166495624794	0.160015347486451	-0.0180086785518617	0.985631930051327	0.999742950080762	"ZNF263"
"ENSG00000006210"	232.475279826353	0.0189992315196404	0.190273760366408	0.0998520840869163	0.920461757511037	0.999742950080762	"CX3CL1"
"ENSG00000006282"	216.821525221374	-0.216450527115754	0.318569237022885	-0.679445790618523	0.49685544454041	0.999742950080762	"SPATA20"
"ENSG00000006283"	0.0273961512653107	0.0920883040981665	3.06548084516589	0.0300404108684564	0.976034824489469	0.999742950080762	"CACNA1G"
"ENSG00000006327"	52.2788887165326	-0.756364207223831	0.418476232872162	-1.80742452691426	0.0706961125887277	0.887555651094514	"TNFRSF12A"
"ENSG00000006377"	0.0157825649085432	0.555818093058593	3.06511304567289	0.181336898436179	0.856103145331478	0.999742950080762	"DLX6"
"ENSG00000006432"	1.05517487376215	-0.623068011739338	1.27059011476331	-0.490376876460595	0.623867236356245	0.999742950080762	"MAP3K9"
"ENSG00000006451"	341.803400454382	0.0720142604036935	0.0683070633214284	1.05427252910611	0.291758162056321	0.999742950080762	"RALA"
"ENSG00000006453"	352.689472884558	-0.208913414356445	0.15518219522184	-1.34624603072403	0.178223184589482	0.978934973859063	"BAIAP2L1"
"ENSG00000006459"	203.841527820615	-0.0688496242949449	0.155700975329974	-0.44219134882767	0.658350745793669	0.999742950080762	"KDM7A"
"ENSG00000006468"	174.935349128299	0.0302998996241697	0.143552834071118	0.211071413673093	0.832831546294687	0.999742950080762	"ETV1"
"ENSG00000006530"	179.679131431094	0.155253644764379	0.11098475539767	1.39887360392956	0.161850889351052	0.974931057433671	"AGK"
"ENSG00000006534"	85.3258618609571	0.136067586921596	0.286705487593201	0.474590103118844	0.635079161767381	0.999742950080762	"ALDH3B1"
"ENSG00000006555"	46.660732280848	0.0237730552041614	0.180784171832434	0.13149964935092	0.895380063943478	0.999742950080762	"TTC22"
"ENSG00000006576"	176.285400790448	-0.0705978128155643	0.159517835355236	-0.442570027723531	0.658076768040201	0.999742950080762	"PHTF2"
"ENSG00000006606"	0.332599170729745	-0.378993184778823	1.27512864360494	-0.297219568142838	0.766298883327844	0.999742950080762	"CCL26"
"ENSG00000006607"	160.081918298335	-0.173600627210359	0.161047105099456	-1.07794938073026	0.281056346561484	0.999742950080762	"FARP2"
"ENSG00000006611"	1.59907840186151	-1.21937777603587	1.58378091150171	-0.769915691735218	0.441349905086833	0.999742950080762	"USH1C"
"ENSG00000006625"	231.575008675956	0.0384103854957882	0.101541771879969	0.378271767221008	0.705228716457792	0.999742950080762	"GGCT"
"ENSG00000006634"	47.5004166842383	-0.110227561550999	0.205856311935597	-0.535458740684541	0.592332680755071	0.999742950080762	"DBF4"
"ENSG00000006638"	98.0160362064908	0.116929655425518	0.170158856932835	0.687179365994875	0.491969705473132	0.999742950080762	"TBXA2R"
"ENSG00000006652"	164.145960226176	0.127872364983807	0.130227650812244	0.981914088031642	0.326142174652891	0.999742950080762	"IFRD1"
"ENSG00000006659"	0	NA	NA	NA	NA	NA	"LGALS14"
"ENSG00000006695"	91.3017588227713	0.0115590186186806	0.137110070424749	0.0843046654623712	0.932814203107444	0.999742950080762	"COX10"
"ENSG00000006704"	34.1339730757011	-0.151565980549268	0.270040488673957	-0.561271316362734	0.574612592354868	0.999742950080762	"GTF2IRD1"
"ENSG00000006712"	318.489311755498	-0.174953682481474	0.159203075140794	-1.09893406472676	0.271796826831212	0.999742950080762	"PAF1"
"ENSG00000006715"	556.217498094851	0.191546772598832	0.102855854846226	1.86228360928216	0.0625631245905354	0.884942799847946	"VPS41"
"ENSG00000006740"	24.9344998704023	0.295203352179455	0.215402465962343	1.37047341060182	0.170539169996761	0.977610798718692	"ARHGAP44"
"ENSG00000006744"	389.131891442294	-0.137872895027239	0.120445297410346	-1.14469305146484	0.252336330833113	0.999742950080762	"ELAC2"
"ENSG00000006747"	1.24973374199009	-0.841910362472051	0.811974932552752	-1.0368674311474	0.299797644284431	0.999742950080762	"SCIN"
"ENSG00000006756"	1719.77405607882	-0.104947014255429	0.154668591079967	-0.678528287628668	0.497436794413855	0.999742950080762	"ARSD"
"ENSG00000006757"	358.27605044267	-0.0811738094310279	0.196494482681781	-0.413109866104929	0.679526121250315	0.999742950080762	"PNPLA4"
"ENSG00000006788"	0.014789729828498	0.464386564880324	3.06522980224821	0.151501386466919	0.879580217219647	0.999742950080762	"MYH13"
"ENSG00000006831"	2127.63099483398	-0.0445324634321673	0.10303155705215	-0.432221590222371	0.66558036900776	0.999742950080762	"ADIPOR2"
"ENSG00000006837"	0.475395239983602	0.141296044886149	1.72169444994418	0.0820680143859034	0.934592628121032	0.999742950080762	"CDKL3"
"ENSG00000007001"	112.425679845338	-1.09275490314831	0.503855387750461	-2.16878677833948	0.0300988754923782	0.833128192455855	"UPP2"
"ENSG00000007038"	0.774758956282237	0.267766570777226	1.07407482037803	0.249299737501512	0.803128934358146	0.999742950080762	"PRSS21"
"ENSG00000007047"	148.561063095616	-0.100019215356829	0.10420425896522	-0.959838075238485	0.337136716167586	0.999742950080762	"MARK4"
"ENSG00000007062"	23.2512146320539	-1.06488703612423	0.648439985540663	-1.64222913433744	0.100542527007241	0.940790179361609	"PROM1"
"ENSG00000007080"	176.706143115752	-0.419234362564207	0.204197024161736	-2.05308752311762	0.0400640898139027	0.848411595698464	"CCDC124"
"ENSG00000007129"	10.5866407953142	-0.33727468796997	0.427409194147004	-0.789114255352135	0.430045230852425	0.999742950080762	"CEACAM21"
"ENSG00000007168"	989.527162382806	-0.0196868304818699	0.0677639769017172	-0.290520588991155	0.771418001933083	0.999742950080762	"PAFAH1B1"
"ENSG00000007171"	3.35303734297955	-0.740372724399372	0.631269438826275	-1.1728315658302	0.240863357034896	0.999742950080762	"NOS2"
"ENSG00000007174"	0.56917612746891	0.8069218465476	0.998435871035819	0.80818595360608	0.418983542555977	0.999742950080762	"DNAH9"
"ENSG00000007202"	933.061993292313	-0.283659134188967	0.108172130580399	-2.62229404807865	0.00873400383673673	0.720904844975316	"KIAA0100"
"ENSG00000007216"	2.63563495307026	-0.0491388122454665	1.41802932247722	-0.0346528886720225	0.972356527736866	0.999742950080762	"SLC13A2"
"ENSG00000007237"	61.3709420795728	0.103766711124494	0.180601411217535	0.574562017123481	0.565587546449468	0.999742950080762	"GAS7"
"ENSG00000007255"	159.630311641225	-0.0700821584570854	0.190850101536595	-0.367210485573922	0.713462018502148	0.999742950080762	"TRAPPC6A"
"ENSG00000007264"	31.8356364582543	0.358976364693832	0.307551728728811	1.16720646044674	0.24312700254432	0.999742950080762	"MATK"
"ENSG00000007306"	0.385201383331155	-1.03076188214484	1.68792536353678	-0.610667926681928	0.541419443477701	0.999742950080762	"CEACAM7"
"ENSG00000007312"	28.7316687342822	0.184953806289736	0.317097598933527	0.583270913787359	0.559710939667214	0.999742950080762	"CD79B"
"ENSG00000007314"	9.31177720479236	0.194360601499031	0.268809412401351	0.723042395587092	0.469653837970825	0.999742950080762	"SCN4A"
"ENSG00000007341"	49.2420188964255	-0.12028868561875	0.225020886377215	-0.534566757581352	0.592949475617373	0.999742950080762	"ST7L"
"ENSG00000007350"	1.49302443151578	0.245643868006926	0.639770569714308	0.383956186225665	0.701010921418511	0.999742950080762	"TKTL1"
"ENSG00000007372"	30.9428178510602	0.271150623659866	0.189331006570847	1.43215117571565	0.152100561195093	0.963773208910956	"PAX6"
"ENSG00000007376"	21.8355383978048	-0.44380608164486	0.620594482598347	-0.71513056285435	0.474528370257494	0.999742950080762	"RPUSD1"
"ENSG00000007384"	42.515834172401	0.0222545145007486	0.212285512018723	0.104832940736841	0.916508371127756	0.999742950080762	"RHBDF1"
"ENSG00000007392"	105.730189809691	0.119505515151712	0.288804946951715	0.413793172219075	0.679025584761115	0.999742950080762	"LUC7L"
"ENSG00000007402"	4.71075803123313	0.165428678168363	0.590520299074033	0.280140544580371	0.779369679439657	0.999742950080762	"CACNA2D2"
"ENSG00000007516"	87.4961172574367	-0.0485496040345886	0.173634744160349	-0.27960765726561	0.779778531698361	0.999742950080762	"BAIAP3"
"ENSG00000007520"	254.97686646974	-0.0502898740818233	0.160915151676454	-0.312524169153065	0.754642197927092	0.999742950080762	"TSR3"
"ENSG00000007541"	228.442144708562	-0.386834331034134	0.214156373675894	-1.80631715224863	0.0708688141411768	0.887555651094514	"PIGQ"
"ENSG00000007545"	144.855894033849	-0.0151395037671018	0.118835086008863	-0.127399274705559	0.898624390264572	0.999742950080762	"CRAMP1"
"ENSG00000007866"	120.80181807263	-0.156090750010652	0.149012667691949	-1.04749986983211	0.294869092181659	0.999742950080762	"TEAD3"
"ENSG00000007908"	124.247219224658	0.400133008750897	0.290181766745503	1.37890472319656	0.167924131725849	0.977610798718692	"SELE"
"ENSG00000007923"	306.107415345384	-0.237404264237283	0.130130151954115	-1.82436015536963	0.0680976415733369	0.887555651094514	"DNAJC11"
"ENSG00000007933"	9495.70683223922	0.376723520319742	0.182475413651117	2.06451659860334	0.0389687617711197	0.848411595698464	"FMO3"
"ENSG00000007944"	111.906209514692	-0.0183081564024393	0.128683274530763	-0.142273006878314	0.88686436700375	0.999742950080762	"MYLIP"
"ENSG00000007952"	4.0861442508501	0.0839964569863618	0.414780594495561	0.202508164800995	0.839519476055397	0.999742950080762	"NOX1"
"ENSG00000007968"	4.11090588444115	0.377487134253198	0.441296009433936	0.855405728090341	0.392326573612337	0.999742950080762	"E2F2"
"ENSG00000008018"	1499.74824718962	0.0212903297094148	0.0639824055406662	0.332752879944206	0.739320829472108	0.999742950080762	"PSMB1"
"ENSG00000008056"	6.99397180163703	-0.355439062630673	0.443712979528442	-0.801056266166515	0.423099073002568	0.999742950080762	"SYN1"
"ENSG00000008083"	155.488574922139	-0.141195964604959	0.122640070612843	-1.15130367994237	0.249607323765547	0.999742950080762	"JARID2"
"ENSG00000008086"	11.8013833383283	0.236471048630315	0.332232127728038	0.711764543204827	0.476610592363169	0.999742950080762	"CDKL5"
"ENSG00000008118"	3.045321626578	0.816357179125194	0.544976617674568	1.49796734878024	0.134141733874484	0.954897337943207	"CAMK1G"
"ENSG00000008128"	190.352817448765	-0.210069809258103	0.222692312519717	-0.943318639432169	0.345517944669905	0.999742950080762	"CDK11A"
"ENSG00000008130"	1503.1149692617	-0.123223769699971	0.134890165301264	-0.913511888911711	0.360973383675013	0.999742950080762	"NADK"
"ENSG00000008196"	0.262011250026257	0.148359536967625	1.80377201315917	0.082249605762418	0.934448227346557	0.999742950080762	"TFAP2B"
"ENSG00000008197"	0	NA	NA	NA	NA	NA	"TFAP2D"
"ENSG00000008226"	5.96860231609658	-0.0898713535209295	0.463586790400548	-0.193860902385245	0.846284798245681	0.999742950080762	"DLEC1"
